mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,equipo,fecha,url
240,36,82,.439,8,31,.258,16,19,.842,11,36,47,18,12,5,16,19,96,,,LAC,20250331,https://www.basketball-reference.com/boxscores/202503310ORL.html
240,30,76,.395,7,26,.269,20,22,.909,6,26,32,18,10,4,15,17,87,,,ORL,20250331,https://www.basketball-reference.com/boxscores/202503310ORL.html
240,47,93,.505,9,32,.281,17,24,.708,15,47,62,29,12,2,19,16,120,,,MIA,20250331,https://www.basketball-reference.com/boxscores/202503310WAS.html
240,34,86,.395,13,43,.302,13,18,.722,5,34,39,22,14,4,18,20,94,,,WAS,20250331,https://www.basketball-reference.com/boxscores/202503310WAS.html
240,47,103,.456,13,41,.317,20,27,.741,19,35,54,30,13,5,17,18,127,,,POR,20250401,https://www.basketball-reference.com/boxscores/202504010ATL.html
240,41,92,.446,7,32,.219,24,28,.857,12,33,45,26,12,8,20,22,113,,,ATL,20250401,https://www.basketball-reference.com/boxscores/202504010ATL.html
240,44,97,.454,20,45,.444,10,11,.909,9,26,35,35,7,3,12,20,118,,,TOR,20250401,https://www.basketball-reference.com/boxscores/202504010CHI.html
240,50,88,.568,14,34,.412,23,27,.852,10,39,49,36,10,2,12,9,137,,,CHI,20250401,https://www.basketball-reference.com/boxscores/202504010CHI.html
290,52,111,.468,19,50,.380,17,25,.680,21,31,52,35,5,2,14,34,140,,,MIN,20250401,https://www.basketball-reference.com/boxscores/202504010DEN.html
290,47,86,.547,12,34,.353,33,44,.750,8,37,45,33,7,7,18,22,139,,,DEN,20250401,https://www.basketball-reference.com/boxscores/202504010DEN.html
240,42,99,.424,22,56,.393,28,28,1.000,15,34,49,29,11,3,11,22,134,,,GSW,20250401,https://www.basketball-reference.com/boxscores/202504010MEM.html
240,44,92,.478,18,44,.409,19,22,.864,8,35,43,22,7,6,16,23,125,,,MEM,20250401,https://www.basketball-reference.com/boxscores/202504010MEM.html
240,44,92,.478,18,45,.400,17,21,.810,15,18,33,26,6,0,14,19,123,,,PHO,20250401,https://www.basketball-reference.com/boxscores/202504010MIL.html
240,51,74,.689,17,29,.586,14,15,.933,3,26,29,32,6,5,20,22,133,,,MIL,20250401,https://www.basketball-reference.com/boxscores/202504010MIL.html
240,34,81,.420,6,31,.194,17,22,.773,13,29,42,23,11,5,20,21,91,,,PHI,20250401,https://www.basketball-reference.com/boxscores/202504010NYK.html
240,36,85,.424,12,31,.387,21,26,.808,14,30,44,23,10,4,19,18,105,,,NYK,20250401,https://www.basketball-reference.com/boxscores/202504010NYK.html
240,43,90,.478,18,47,.383,12,12,1.000,10,31,41,28,12,7,13,15,116,,,ORL,20250401,https://www.basketball-reference.com/boxscores/202504010SAS.html
240,40,81,.494,13,32,.406,12,17,.706,9,29,38,24,7,4,17,14,105,,,SAS,20250401,https://www.basketball-reference.com/boxscores/202504010SAS.html
240,43,83,.518,14,30,.467,24,27,.889,11,23,34,28,9,2,5,13,124,,,MIA,20250402,https://www.basketball-reference.com/boxscores/202504020BOS.html
240,39,87,.448,12,43,.279,13,16,.813,19,24,43,24,3,6,13,17,103,,,BOS,20250402,https://www.basketball-reference.com/boxscores/202504020BOS.html
240,40,90,.444,11,36,.306,14,17,.824,15,24,39,24,7,2,16,19,105,,,NYK,20250402,https://www.basketball-reference.com/boxscores/202504020CLE.html
240,50,94,.532,12,37,.324,12,14,.857,15,29,44,23,8,5,13,18,124,,,CLE,20250402,https://www.basketball-reference.com/boxscores/202504020CLE.html
240,42,97,.433,15,39,.385,19,22,.864,12,31,43,29,7,3,11,19,118,,,ATL,20250402,https://www.basketball-reference.com/boxscores/202504020DAL.html
240,44,83,.530,15,33,.455,17,21,.810,4,38,42,27,7,8,15,16,120,,,DAL,20250402,https://www.basketball-reference.com/boxscores/202504020DAL.html
240,43,97,.443,17,46,.370,10,13,.769,8,44,52,27,6,5,10,17,113,,,SAS,20250402,https://www.basketball-reference.com/boxscores/202504020DEN.html
240,38,96,.396,13,44,.295,17,25,.680,14,44,58,24,7,4,12,12,106,,,DEN,20250402,https://www.basketball-reference.com/boxscores/202504020DEN.html
240,40,94,.426,10,40,.250,15,23,.652,10,29,39,25,7,6,10,14,105,,,UTA,20250402,https://www.basketball-reference.com/boxscores/202504020HOU.html
240,56,104,.538,19,45,.422,12,19,.632,18,45,63,30,4,6,10,18,143,,,HOU,20250402,https://www.basketball-reference.com/boxscores/202504020HOU.html
240,41,78,.526,10,24,.417,13,18,.722,9,35,44,20,3,2,18,15,105,,,CHO,20250402,https://www.basketball-reference.com/boxscores/202504020IND.html
240,47,95,.495,18,44,.409,7,10,.700,11,27,38,29,10,6,6,16,119,,,IND,20250402,https://www.basketball-reference.com/boxscores/202504020IND.html
240,43,85,.506,4,22,.182,8,11,.727,7,32,39,29,9,4,17,21,98,,,NOP,20250402,https://www.basketball-reference.com/boxscores/202504020LAC.html
240,40,76,.526,13,32,.406,21,26,.808,2,28,30,27,9,4,13,9,114,,,LAC,20250402,https://www.basketball-reference.com/boxscores/202504020LAC.html
240,36,89,.404,10,33,.303,21,25,.840,11,32,43,20,5,7,19,25,103,,,DET,20250402,https://www.basketball-reference.com/boxscores/202504020OKC.html
240,42,96,.438,10,38,.263,25,31,.806,13,33,46,25,12,11,10,19,119,,,OKC,20250402,https://www.basketball-reference.com/boxscores/202504020OKC.html
240,40,95,.421,10,39,.256,21,28,.750,17,31,48,25,10,3,11,16,111,,,SAC,20250402,https://www.basketball-reference.com/boxscores/202504020WAS.html
240,43,84,.512,17,43,.395,13,18,.722,7,34,41,24,6,3,14,21,116,,,WAS,20250402,https://www.basketball-reference.com/boxscores/202504020WAS.html
240,39,78,.500,13,42,.310,14,21,.667,10,35,45,27,6,10,18,13,105,,,MIN,20250403,https://www.basketball-reference.com/boxscores/202504030BRK.html
240,38,89,.427,11,36,.306,3,4,.750,8,26,34,30,11,0,12,17,90,,,BRK,20250403,https://www.basketball-reference.com/boxscores/202504030BRK.html
240,39,82,.476,19,42,.452,26,31,.839,14,32,46,30,5,2,13,21,123,,,GSW,20250403,https://www.basketball-reference.com/boxscores/202504030LAL.html
240,39,86,.453,18,47,.383,20,23,.870,14,25,39,23,5,3,10,23,116,,,LAL,20250403,https://www.basketball-reference.com/boxscores/202504030LAL.html
240,40,85,.471,16,38,.421,14,17,.824,12,37,49,24,8,4,18,18,110,,,MEM,20250403,https://www.basketball-reference.com/boxscores/202504030MIA.html
240,39,95,.411,14,33,.424,16,19,.842,15,32,47,24,11,8,11,21,108,,,MIA,20250403,https://www.basketball-reference.com/boxscores/202504030MIA.html
240,46,82,.561,16,31,.516,18,27,.667,8,32,40,32,7,7,11,14,126,,,MIL,20250403,https://www.basketball-reference.com/boxscores/202504030PHI.html
240,43,89,.483,12,39,.308,15,19,.789,11,29,40,30,8,4,15,18,113,,,PHI,20250403,https://www.basketball-reference.com/boxscores/202504030PHI.html
240,42,86,.488,10,34,.294,18,20,.900,17,37,54,20,10,6,25,13,112,,,POR,20250403,https://www.basketball-reference.com/boxscores/202504030TOR.html
240,44,96,.458,12,34,.353,3,5,.600,13,22,35,29,14,1,18,19,103,,,TOR,20250403,https://www.basketball-reference.com/boxscores/202504030TOR.html
240,38,82,.463,11,30,.367,22,25,.880,13,34,47,27,7,8,12,12,109,,,ORL,20250403,https://www.basketball-reference.com/boxscores/202504030WAS.html
240,38,85,.447,12,30,.400,9,11,.818,8,30,38,16,4,3,13,20,97,,,WAS,20250403,https://www.basketball-reference.com/boxscores/202504030WAS.html
240,41,93,.441,12,37,.324,9,11,.818,11,29,40,24,7,2,8,15,103,,,PHO,20250404,https://www.basketball-reference.com/boxscores/202504040BOS.html
240,45,87,.517,14,39,.359,19,22,.864,10,39,49,28,1,4,7,13,123,,,BOS,20250404,https://www.basketball-reference.com/boxscores/202504040BOS.html
240,44,115,.383,11,42,.262,14,18,.778,19,35,54,23,7,5,5,21,113,,,POR,20250404,https://www.basketball-reference.com/boxscores/202504040CHI.html
240,41,87,.471,10,27,.370,26,31,.839,11,50,61,25,2,8,18,16,118,,,CHI,20250404,https://www.basketball-reference.com/boxscores/202504040CHI.html
240,45,91,.495,16,36,.444,19,23,.826,10,34,44,26,4,3,8,28,125,,,SAC,20250404,https://www.basketball-reference.com/boxscores/202504040CHO.html
240,33,83,.398,8,35,.229,28,34,.824,11,34,45,17,2,2,13,19,102,,,CHO,20250404,https://www.basketball-reference.com/boxscores/202504040CHO.html
240,40,74,.541,12,31,.387,12,13,.923,7,31,38,28,8,4,26,18,104,,,DEN,20250404,https://www.basketball-reference.com/boxscores/202504040GSW.html
240,43,88,.489,16,38,.421,16,18,.889,11,25,36,25,14,2,14,15,118,,,GSW,20250404,https://www.basketball-reference.com/boxscores/202504040GSW.html
240,43,89,.483,13,35,.371,12,15,.800,7,26,33,24,7,6,15,20,111,,,OKC,20250404,https://www.basketball-reference.com/boxscores/202504040HOU.html
240,45,92,.489,13,29,.448,22,26,.846,14,34,48,24,10,5,15,16,125,,,HOU,20250404,https://www.basketball-reference.com/boxscores/202504040HOU.html
240,39,104,.375,16,52,.308,18,21,.857,19,33,52,21,5,1,13,24,112,,,UTA,20250404,https://www.basketball-reference.com/boxscores/202504040IND.html
240,51,89,.573,12,32,.375,26,38,.684,11,40,51,38,8,17,7,17,140,,,IND,20250404,https://www.basketball-reference.com/boxscores/202504040IND.html
240,35,77,.455,4,20,.200,17,26,.654,6,33,39,19,7,0,18,14,91,,,DAL,20250404,https://www.basketball-reference.com/boxscores/202504040LAC.html
240,44,89,.494,14,30,.467,12,16,.750,11,37,48,23,11,4,13,23,114,,,LAC,20250404,https://www.basketball-reference.com/boxscores/202504040LAC.html
240,40,82,.488,14,34,.412,14,22,.636,15,23,38,27,10,2,17,22,108,,,NOP,20250404,https://www.basketball-reference.com/boxscores/202504040LAL.html
240,41,79,.519,16,41,.390,26,28,.929,8,28,36,26,7,2,13,18,124,,,LAL,20250404,https://www.basketball-reference.com/boxscores/202504040LAL.html
240,41,87,.471,22,51,.431,10,14,.714,7,37,44,31,6,4,17,13,114,,,CLE,20250404,https://www.basketball-reference.com/boxscores/202504040SAS.html
240,41,94,.436,16,48,.333,15,19,.789,9,35,44,27,9,4,12,15,113,,,SAS,20250404,https://www.basketball-reference.com/boxscores/202504040SAS.html
240,41,89,.461,12,34,.353,23,27,.852,12,35,47,27,11,7,14,14,117,,,DET,20250404,https://www.basketball-reference.com/boxscores/202504040TOR.html
240,38,91,.418,13,37,.351,16,20,.800,16,33,49,24,9,6,16,24,105,,,TOR,20250404,https://www.basketball-reference.com/boxscores/202504040TOR.html
240,45,84,.536,15,29,.517,16,19,.842,6,32,38,32,8,5,14,13,121,,,NYK,20250405,https://www.basketball-reference.com/boxscores/202504050ATL.html
240,41,88,.466,14,45,.311,9,12,.750,9,29,38,24,11,7,15,18,105,,,ATL,20250405,https://www.basketball-reference.com/boxscores/202504050ATL.html
240,39,94,.415,9,32,.281,22,29,.759,17,47,64,19,4,3,15,18,109,,,MEM,20250405,https://www.basketball-reference.com/boxscores/202504050DET.html
240,37,96,.385,11,42,.262,18,23,.783,8,36,44,24,9,6,7,19,103,,,DET,20250405,https://www.basketball-reference.com/boxscores/202504050DET.html
240,34,78,.436,7,27,.259,29,38,.763,10,31,41,18,5,8,16,18,104,,,DAL,20250405,https://www.basketball-reference.com/boxscores/202504050LAC.html
240,54,96,.563,11,28,.393,16,20,.800,10,35,45,31,11,3,7,22,135,,,LAC,20250405,https://www.basketball-reference.com/boxscores/202504050LAC.html
265,45,87,.517,8,24,.333,23,29,.793,3,44,47,29,6,3,9,17,121,,,MIL,20250405,https://www.basketball-reference.com/boxscores/202504050MIA.html
265,43,102,.422,15,46,.326,14,16,.875,12,40,52,24,4,1,10,21,115,,,MIA,20250405,https://www.basketball-reference.com/boxscores/202504050MIA.html
240,41,81,.506,11,34,.324,21,29,.724,14,33,47,22,5,7,15,15,114,,,MIN,20250405,https://www.basketball-reference.com/boxscores/202504050PHI.html
240,44,91,.484,12,35,.343,9,15,.600,11,23,34,26,9,4,11,23,109,,,PHI,20250405,https://www.basketball-reference.com/boxscores/202504050PHI.html
240,45,87,.517,20,47,.426,24,28,.857,7,25,32,29,10,4,10,18,134,,,UTA,20250406,https://www.basketball-reference.com/boxscores/202504060ATL.html
240,54,95,.568,22,41,.537,17,20,.850,11,31,42,43,7,3,12,19,147,,,ATL,20250406,https://www.basketball-reference.com/boxscores/202504060ATL.html
240,35,86,.407,12,45,.267,8,10,.800,11,21,32,21,5,3,10,10,90,,,WAS,20250406,https://www.basketball-reference.com/boxscores/202504060BOS.html
240,48,98,.490,24,52,.462,4,6,.667,25,37,62,33,6,5,14,9,124,,,BOS,20250406,https://www.basketball-reference.com/boxscores/202504060BOS.html
240,47,94,.500,12,36,.333,14,22,.636,13,34,47,30,16,4,19,21,120,,,TOR,20250406,https://www.basketball-reference.com/boxscores/202504060BRK.html
240,39,82,.476,10,35,.286,21,27,.778,8,38,46,25,8,7,24,18,109,,,BRK,20250406,https://www.basketball-reference.com/boxscores/202504060BRK.html
240,46,86,.535,16,36,.444,23,29,.793,9,32,41,26,8,1,13,23,131,,,CHI,20250406,https://www.basketball-reference.com/boxscores/202504060CHO.html
240,41,85,.482,8,30,.267,27,34,.794,9,31,40,25,7,2,14,22,117,,,CHO,20250406,https://www.basketball-reference.com/boxscores/202504060CHO.html
240,44,82,.537,14,33,.424,18,22,.818,8,31,39,25,10,3,17,14,120,,,SAC,20250406,https://www.basketball-reference.com/boxscores/202504060CLE.html
240,46,88,.523,10,38,.263,11,19,.579,13,26,39,31,11,5,16,17,113,,,CLE,20250406,https://www.basketball-reference.com/boxscores/202504060CLE.html
240,46,96,.479,15,44,.341,18,21,.857,7,34,41,34,10,7,6,17,125,,,IND,20250406,https://www.basketball-reference.com/boxscores/202504060DEN.html
240,50,93,.538,8,31,.258,12,18,.667,9,38,47,33,2,7,13,17,120,,,DEN,20250406,https://www.basketball-reference.com/boxscores/202504060DEN.html
240,45,93,.484,10,30,.333,6,16,.375,16,33,49,26,11,7,16,15,106,,,HOU,20250406,https://www.basketball-reference.com/boxscores/202504060GSW.html
240,37,89,.416,16,43,.372,6,11,.545,15,31,46,28,12,2,20,14,96,,,GSW,20250406,https://www.basketball-reference.com/boxscores/202504060GSW.html
240,43,92,.467,11,32,.344,14,22,.636,10,41,51,29,10,4,7,14,111,,,MIL,20250406,https://www.basketball-reference.com/boxscores/202504060NOP.html
240,43,95,.453,12,33,.364,9,14,.643,9,39,48,31,4,6,12,14,107,,,NOP,20250406,https://www.basketball-reference.com/boxscores/202504060NOP.html
240,39,92,.424,4,34,.118,16,19,.842,15,20,35,20,11,3,12,22,98,,,PHO,20250406,https://www.basketball-reference.com/boxscores/202504060NYK.html
240,40,74,.541,12,28,.429,20,24,.833,6,35,41,28,6,3,15,18,112,,,NYK,20250406,https://www.basketball-reference.com/boxscores/202504060NYK.html
240,46,84,.548,22,40,.550,12,17,.706,8,35,43,25,6,2,17,15,126,,,LAL,20250406,https://www.basketball-reference.com/boxscores/202504060OKC.html
240,39,90,.433,12,37,.324,9,12,.750,9,25,34,20,9,3,7,17,99,,,OKC,20250406,https://www.basketball-reference.com/boxscores/202504060OKC.html
240,41,95,.432,11,34,.324,16,21,.762,13,32,45,26,9,4,18,21,109,,,SAS,20250406,https://www.basketball-reference.com/boxscores/202504060POR.html
240,42,89,.472,15,41,.366,21,27,.778,8,36,44,25,10,5,15,20,120,,,POR,20250406,https://www.basketball-reference.com/boxscores/202504060POR.html
240,47,91,.516,11,27,.407,22,27,.815,18,32,50,20,5,4,12,21,127,,,SAC,20250407,https://www.basketball-reference.com/boxscores/202504070DET.html
240,42,89,.472,13,39,.333,20,28,.714,13,24,37,30,8,4,9,23,117,,,DET,20250407,https://www.basketball-reference.com/boxscores/202504070DET.html
240,38,88,.432,12,38,.316,17,25,.680,14,31,45,20,7,4,13,14,105,,,PHI,20250407,https://www.basketball-reference.com/boxscores/202504070MIA.html
240,45,89,.506,16,36,.444,11,15,.733,10,37,47,26,7,6,13,17,117,,,MIA,20250407,https://www.basketball-reference.com/boxscores/202504070MIA.html
240,39,82,.476,12,33,.364,24,31,.774,9,33,42,26,10,6,17,18,114,,,NOP,20250408,https://www.basketball-reference.com/boxscores/202504080BRK.html
240,41,83,.494,17,40,.425,20,24,.833,7,33,40,30,11,4,16,22,119,,,BRK,20250408,https://www.basketball-reference.com/boxscores/202504080BRK.html
240,42,93,.452,18,55,.327,22,26,.846,14,38,52,23,12,3,14,18,124,,,MEM,20250408,https://www.basketball-reference.com/boxscores/202504080CHO.html
240,37,81,.457,11,38,.289,15,23,.652,6,32,38,22,3,4,15,18,100,,,CHO,20250408,https://www.basketball-reference.com/boxscores/202504080CHO.html
240,41,86,.477,15,43,.349,16,19,.842,12,33,45,26,9,3,20,15,113,,,CHI,20250408,https://www.basketball-reference.com/boxscores/202504080CLE.html
240,51,100,.510,25,50,.500,8,13,.615,16,29,45,35,13,3,13,15,135,,,CLE,20250408,https://www.basketball-reference.com/boxscores/202504080CLE.html
240,38,91,.418,11,39,.282,11,15,.733,13,37,50,18,2,8,14,27,98,,,WAS,20250408,https://www.basketball-reference.com/boxscores/202504080IND.html
240,33,87,.379,9,35,.257,29,37,.784,13,36,49,21,7,5,9,16,104,,,IND,20250408,https://www.basketball-reference.com/boxscores/202504080IND.html
240,45,85,.529,17,42,.405,10,16,.625,8,26,34,29,8,4,17,16,117,,,SAS,20250408,https://www.basketball-reference.com/boxscores/202504080LAC.html
240,48,93,.516,14,30,.467,12,16,.750,14,36,50,30,6,0,17,14,122,,,LAC,20250408,https://www.basketball-reference.com/boxscores/202504080LAC.html
240,41,89,.461,13,40,.325,8,9,.889,10,32,42,25,4,3,14,20,103,,,MIN,20250408,https://www.basketball-reference.com/boxscores/202504080MIL.html
240,40,84,.476,12,36,.333,18,25,.720,11,32,43,27,8,2,12,15,110,,,MIL,20250408,https://www.basketball-reference.com/boxscores/202504080MIL.html
265,40,87,.460,19,49,.388,20,25,.800,9,29,38,26,8,4,15,17,119,,,BOS,20250408,https://www.basketball-reference.com/boxscores/202504080NYK.html
265,48,101,.475,11,38,.289,10,16,.625,17,35,52,28,8,6,11,21,117,,,NYK,20250408,https://www.basketball-reference.com/boxscores/202504080NYK.html
240,37,80,.463,18,40,.450,28,37,.757,12,33,45,21,2,6,19,15,120,,,LAL,20250408,https://www.basketball-reference.com/boxscores/202504080OKC.html
240,52,104,.500,18,37,.486,14,20,.700,15,29,44,26,9,5,7,26,136,,,OKC,20250408,https://www.basketball-reference.com/boxscores/202504080OKC.html
240,40,88,.455,14,41,.341,18,22,.818,14,27,41,25,7,6,18,26,112,,,ATL,20250408,https://www.basketball-reference.com/boxscores/202504080ORL.html
240,42,84,.500,14,34,.412,21,31,.677,13,30,43,23,13,6,14,20,119,,,ORL,20250408,https://www.basketball-reference.com/boxscores/202504080ORL.html
240,45,93,.484,15,40,.375,28,34,.824,19,38,57,31,14,3,15,10,133,,,GSW,20250408,https://www.basketball-reference.com/boxscores/202504080PHO.html
240,35,88,.398,12,43,.279,13,15,.867,13,28,41,22,12,4,19,19,95,,,PHO,20250408,https://www.basketball-reference.com/boxscores/202504080PHO.html
240,44,92,.478,12,33,.364,11,17,.647,11,28,39,28,11,3,13,10,111,,,MIA,20250409,https://www.basketball-reference.com/boxscores/202504090CHI.html
240,46,89,.517,14,37,.378,13,13,1.000,10,36,46,33,8,7,16,14,119,,,CHI,20250409,https://www.basketball-reference.com/boxscores/202504090CHI.html
240,42,90,.467,12,36,.333,16,21,.762,15,24,39,22,14,0,12,16,112,,,LAL,20250409,https://www.basketball-reference.com/boxscores/202504090DAL.html
240,36,72,.500,9,26,.346,16,23,.696,9,29,38,30,6,6,20,14,97,,,DAL,20250409,https://www.basketball-reference.com/boxscores/202504090DAL.html
240,39,81,.481,18,46,.391,18,21,.857,10,33,43,23,6,5,15,23,114,,,SAS,20250409,https://www.basketball-reference.com/boxscores/202504090GSW.html
240,36,86,.419,16,48,.333,23,28,.821,16,29,45,29,8,2,12,19,111,,,GSW,20250409,https://www.basketball-reference.com/boxscores/202504090GSW.html
240,45,88,.511,20,40,.500,7,10,.700,7,29,36,24,7,4,14,14,117,,,HOU,20250409,https://www.basketball-reference.com/boxscores/202504090LAC.html
240,48,90,.533,19,37,.514,19,19,1.000,11,32,43,33,10,3,12,11,134,,,LAC,20250409,https://www.basketball-reference.com/boxscores/202504090LAC.html
240,32,82,.390,7,40,.175,5,6,.833,9,34,43,20,5,5,16,11,76,,,BOS,20250409,https://www.basketball-reference.com/boxscores/202504090ORL.html
240,37,91,.407,16,45,.356,6,8,.750,12,37,49,23,5,3,10,9,96,,,ORL,20250409,https://www.basketball-reference.com/boxscores/202504090ORL.html
240,45,86,.523,12,30,.400,23,27,.852,8,36,44,24,11,2,12,18,125,,,OKC,20250409,https://www.basketball-reference.com/boxscores/202504090PHO.html
240,42,87,.483,15,42,.357,13,19,.684,9,29,38,31,10,3,15,17,112,,,PHO,20250409,https://www.basketball-reference.com/boxscores/202504090PHO.html
240,43,86,.500,13,34,.382,25,31,.806,12,33,45,30,7,5,7,16,124,,,DEN,20250409,https://www.basketball-reference.com/boxscores/202504090SAC.html
240,43,92,.467,16,36,.444,14,17,.824,11,29,40,25,2,5,8,22,116,,,SAC,20250409,https://www.basketball-reference.com/boxscores/202504090SAC.html
